Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,5899937,8,6,351,4275,194,0,43.875,74.71171,1460,0,712.5,709.1679,784.0761689,2.372906694,453841.3,1.5491002e+06,5606416,1,5899937,842848.1,2.1020148e+06,5606416,1,69631,13926.2,18856.021,39892,48,0,0,0,0,172,132,1.3559467,1.01696,0,1460,308.4,546.9622,299167.7,0,0,0,1,0,0,0,0,0,330.42856,43.875,712.5,0,0,0,0,0,0,8,351,6,4275,8192,946,3,20,293520.0,0.0,293520,293520,5.606416e+06,0.0,5606416,5606416
6,6695471,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.584512576,0.597418763,2.2318238e+06,3.8651358e+06,6694898,242,6695471,2.2318238e+06,3.8651358e+06,6694898,242,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5974188,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,573.0,0.0,573,573,6.694898e+06,0.0,6694898,6694898
17,157,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1248407.643,25477.70701,52.333332,51.081635,105,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,12738.854,12738.854,41,57,47.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,214,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9345.794393,214.0,0.0,214,214,214,214.0,0.0,214,214,0,0.0,0.0,0,0,0,0,0,0,64,0,9345.794,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
17,23465,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,4858.299595,85.23332623,23465.0,0.0,23465,23465,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.616665,42.616665,49,65,54.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,0,0,0,0,0,0,1,49,1,65,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,3167104,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,11.36685123,1.894475205,633420.8,1.4087364e+06,3153429,300,0,0.0,0.0,0,0,3154991,788747.75,1.5764541e+06,3153429,300,0,0,0,0,20,100,0.31574586,1.5787294,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,85852387,9,6,351,11595,351,0,39.0,117.0,4344,0,1932.5,1754.8314,139.1458108,0.174718497,6.1323135e+06,2.29e+07,85700000,1,85700000,1.07e+07,3.03e+07,85700000,47,151547,30309.4,59581.72,136266,47,0,0,0,0,296,200,0.1048311,0.0698874,0,4344,746.625,1390.648,1.9339016e+06,0,0,0,0,1,0,0,0,0,796.4,39.0,1932.5,0,0,0,0,0,0,9,351,6,11595,251,235,1,32,1262.0,0.0,1262,1262,8.57e+07,0.0,85700000,85700000
6,9398749,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.553531326,0.425588554,3.1329162e+06,5.425505e+06,9397750,3,9398749,3.1329162e+06,5.425505e+06,9397750,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.42558855,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,999.0,0.0,999,999,9.39775e+06,0.0,9397750,9397750
17,61197,2,2,70,190,35,35,35.0,0.0,95,95,95.0,0.0,4248.574277,65.36268118,20399.0,35287.08,61145,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,80,32.68134,32.68134,35,95,59.0,32.863354,1080.0,0,0,0,0,0,0,0,0,1,73.75,35.0,95.0,0,0,0,0,0,0,2,70,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,10998,4,1,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2182.214948,454.6281142,2749.5,4864.3325,10015,1,10998,3666.0,5520.23,10015,1,0,0.0,0.0,0,0,0,0,0,0,80,32,363.70248,90.92562,0,6,5.0,2.4494898,6.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,4,24,1,0,0,235,3,20,0.0,0.0,0,0,0.0,0.0,0,0
17,91288,2,2,82,284,41,41,41.0,0.0,142,142,142.0,0.0,4009.289282,43.81736921,30429.334,52660.99,91237,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,21.908684,21.908684,41,142,81.4,55.319977,3060.3,0,0,0,0,0,0,0,0,1,101.75,41.0,142.0,0,0,0,0,0,0,2,82,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,510890,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,22758.32371,13.7015796,85148.336,197424.64,487715,4,22971,11485.5,16237.293,22967,4,510680,170226.67,275184.8,487715,189,0,0,0,0,72,92,5.8721056,7.829474,0,8760,1453.375,3113.9526,9.696701e+06,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,85061054,8,6,411,11595,411,0,51.375,145.31044,4344,0,1932.5,1754.8314,141.1456764,0.164587662,6.543158e+06,2.35e+07,84900000,0,84900000,1.21e+07,3.21e+07,84900000,0,144402,28880.4,57378.92,131025,16,0,0,0,0,264,200,0.094050094,0.07053757,0,4344,800.4,1423.3718,2.0259874e+06,0,0,0,0,1,0,0,0,0,857.5714,51.375,1932.5,0,0,0,0,0,0,8,411,6,11595,251,235,1,32,996.0,0.0,996,996,8.49e+07,0.0,84900000,84900000
17,62201,4,2,180,312,45,45,45.0,0.0,156,156,156.0,0.0,7909.840678,96.46147168,12440.2,19086.875,43285,3,18913,6304.3335,10913.363,18906,3,3,3.0,0.0,3,3,0,0,0,0,128,64,64.30765,32.153824,45,156,76.71429,54.162453,2933.5715,0,0,0,0,0,0,0,0,0,89.5,45.0,156.0,0,0,0,0,0,0,4,180,2,312,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
6,82971832,13,12,998,1218,326,6,76.76923,107.36632,285,39,101.5,90.832016,26.7078591201891,0.301307074911881,3.4571598e+06,1.2188851e+07,58243114,4,82971832,6.9143195e+06,1.6869092e+07,58243114,12946,82892392,7.535672e+06,1.7583196e+07,58333794,4,1,0,0,0,260,240,0.15667967,0.14462739,6,326,87.0,96.88137,9386.0,0,1,0,0,1,0,0,0,0,90.48,76.76923,101.5,0,0,0,0,0,0,13,998,12,1218,253,161,12,20,3.914653e+06,5.3734655e+06,7714267,115039,3.7531444e+07,2.9290722e+07,58243114,16819777
6,15455244,11,8,1162,3548,533,0,105.63636,179.03423,1460,0,443.5,612.71295,304.750931140265,1.22935619780574,858624.7,2.5981975e+06,10076013,3,15455244,1.5455244e+06,3.407613e+06,10076013,3,10273182,1.4675974e+06,3.831177e+06,10155816,204,0,0,0,0,240,172,0.7117325,0.51762366,0,1460,235.5,431.37082,186080.8,0,0,0,1,0,0,0,0,0,247.89473,105.63636,443.5,0,0,0,0,0,0,11,1162,8,3548,29200,10240,10,20,115862.5,114764.14,197013,34712,7.611758e+06,3.4849828e+06,10076013,5147503
6,6003425,7,3,599,141,517,0,85.57143,191.30853,141,0,47.0,81.40639,123.2629707,1.665715821,667047.25,1.966639e+06,5911159,48,6003425,1.0005708e+06,2.435276e+06,5971534,48,76940,38470.0,31682.627,60873,16067,0,0,0,0,232,104,1.1660011,0.49971473,0,517,67.27273,155.22571,24095.018,0,0,0,1,0,0,0,0,0,74.0,85.57143,47.0,0,0,0,0,0,0,7,599,3,141,29200,59,3,32,92218.0,0.0,92218,92218,5.911159e+06,0.0,5911159,5911159
17,30562,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,6151.42988,130.8814868,10187.333,17638.916,30555,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,65.44074,65.44074,33,61,44.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,0,0,0,0,0,0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,239,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,50209.20502,8368.200837,239.0,0.0,239,239,239,239.0,0.0,239,239,0,0.0,0.0,0,0,0,0,0,0,40,0,8368.201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,60577827,14,15,1927,6699,1616,0,137.64285,429.33932,1613,0,446.6,672.90784,142.395335507825,0.478723015270918,2.1634938e+06,4.1775192e+06,10029328,21,60577827,4.659833e+06,5.2047365e+06,10079984,214,60526670,4.3233335e+06,5.1565445e+06,10080228,48,0,0,0,0,456,488,0.23110767,0.24761535,0,1616,287.53333,572.723,328011.62,0,0,0,1,0,0,0,0,1,297.44827,137.64285,446.6,0,0,0,0,0,0,14,1927,15,6699,29200,122,3,32,77707.836,65815.03,212052,50654,1.0018571e+07,13439.263,10029328,9996757
6,248,3,0,46,0,46,0,15.333333,26.558113,0,0,0.0,0.0,185483.871,12096.77419,124.0,5.656854,128,120,248,124.0,5.656854,128,120,0,0.0,0.0,0,0,0,0,0,0,60,0,12096.774,0.0,0,46,11.5,23.0,529.0,0,0,0,0,1,0,0,0,0,15.333333,15.333333,0.0,0,0,0,0,0,0,3,46,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,366399,5,7,762,475,479,0,152.4,204.34358,287,2,67.85714,107.99603,3376.100917,32.75118109,33309.0,56420.133,121301,4,243760,60940.0,70105.33,121986,133,245220,40870.0,62547.277,121790,4,0,0,0,0,112,144,13.646325,19.104856,0,479,95.15385,149.3485,22304.975,0,0,0,1,0,0,0,0,1,103.083336,152.4,67.85714,0,0,0,0,0,0,5,762,7,475,8192,31088,4,20,0.0,0.0,0,0,0.0,0.0,0,0
17,31451,4,2,136,180,34,34,34.0,0.0,90,90,90.0,0.0,10047.37528,190.7729484,6290.2,11044.897,25506,3,25512,8504.0,14724.164,25506,3,3,3.0,0.0,3,3,0,0,0,0,80,40,127.18197,63.590984,34,90,50.0,27.325203,746.6667,0,0,0,0,0,0,0,0,0,58.333332,34.0,90.0,0,0,0,0,0,0,4,136,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
17,170,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1129411.765,23529.41176,56.666668,58.483616,119,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,11764.706,11764.706,40,56,46.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,120807,2,2,78,250,39,39,39.0,0.0,125,125,125.0,0.0,2715.074458,33.11066412,40269.0,69742.76,120801,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,16.555332,16.555332,39,125,73.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,91.75,39.0,125.0,0,0,0,0,0,0,2,78,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,384,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5208.333333,384.0,0.0,384,384,384,384.0,0.0,384,384,0,0.0,0.0,0,0,0,0,0,0,40,0,5208.3335,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,144674,7,5,376,3508,201,0,53.714287,78.68654,1460,0,701.6,731.56464,26846.56538,82.94510417,13152.182,16473.127,41589,37,144674,24112.334,16819.027,42220,585,64487,16121.75,29944.088,60984,48,0,0,0,0,152,112,48.384644,34.56046,0,1460,298.76923,539.97577,291573.84,0,0,0,1,0,0,0,0,0,323.66666,53.714287,701.6,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0
17,31066,2,2,66,246,33,33,33.0,0.0,123,123,123.0,0.0,10043.133972832,128.758127856821,10355.333,17930.768,31060,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,64.37907,64.37907,33,123,69.0,49.29503,2430.0,0,0,0,0,0,0,0,0,1,86.25,33.0,123.0,0,0,0,0,0,0,2,66,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,5377224,10,9,5438,5051,4773,0,543.8,1490.7827,1413,0,561.2222,660.19934,1950.634751,3.533421706,298734.66,1.1878296e+06,5056223,3,5377224,597469.3,1.6729754e+06,5056223,3,285978,35747.25,50180.805,145904,3,0,0,0,0,220,188,1.8596957,1.6737261,0,4773,524.45,1118.7344,1.2515666e+06,0,0,0,1,0,0,0,0,0,552.0526,543.8,561.2222,0,0,0,0,0,0,10,5438,9,5051,29200,21900,9,20,320998.0,0.0,320998,320998,5.056223e+06,0.0,5056223,5056223
17,87798028,3,3,158,531,58,45,52.666668,6.8068595,301,111,177.0,107.461624,7.847556667,0.068338665,1.76e+07,3.75e+07,84600000,23352,87700000,4.39e+07,5.76e+07,84600000,3132055,87800000,4.39e+07,5.76e+07,84600000,3156948,0,0,0,0,84,72,0.03416933,0.03416933,45,301,104.85714,91.79402,8426.143,0,0,0,0,0,0,0,0,1,122.333336,52.666668,177.0,0,0,0,0,0,0,3,158,3,531,-1,-1,2,20,23352.0,0.0,23352,23352,8.46e+07,0.0,84600000,84600000
17,329000,2,2,78,274,39,39,39.0,0.0,137,137,137.0,0.0,1069.908815,12.15805471,109666.664,189904.08,328949,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,64,6.079027,6.079027,39,137,78.2,53.67681,2881.2,0,0,0,0,0,0,0,0,1,97.75,39.0,137.0,0,0,0,0,0,0,2,78,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.814,23255.814,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,29200,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,446494,13,8,1105,5076,629,0,85.0,180.2748,1448,0,634.5,700.09467,13843.4111096678,47.0331068278633,22324.7,60387.312,270691,1,446494,37207.832,76203.164,270691,1,408345,58335.0,110795.54,305918,48,0,0,0,0,428,264,29.115732,17.917374,0,1448,280.95456,507.0448,257094.42,0,0,0,1,0,0,0,0,0,294.33334,85.0,634.5,0,0,0,0,0,0,13,1105,8,5076,65535,62,6,32,0.0,0.0,0,0,0.0,0.0,0,0
6,101692703,11,5,1466,11595,292,0,133.27272,151.97966,5792,0,2319.0,3170.4038,128.4359606,0.157336756,6.7795135e+06,2.58e+07,99900000,3,102000000,1.02e+07,3.15e+07,99900000,3,1805168,451292.0,816091.5,1671810,71,0,0,0,0,348,168,0.10816902,0.049167737,0,5792,768.2941,1895.4933,3.5928948e+06,0,0,0,0,1,0,0,0,0,816.3125,133.27272,2319.0,0,0,0,0,0,0,11,1466,5,11595,274,235,6,20,4000.0,0.0,4000,4000,9.99e+07,0.0,99900000,99900000
17,23693,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,7766.006837,84.4131178,23693.0,0.0,23693,23693,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.20656,42.20656,41,143,75.0,58.88973,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,234,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,51282.0512820513,8547.00854700855,234.0,0.0,234,234,234,234.0,0.0,234,234,0,0.0,0.0,0,0,0,0,0,0,40,0,8547.009,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,63819,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,208,2,2,66,194,33,33,33.0,0.0,97,97,97.0,0.0,1250000.0,19230.7692307692,69.333336,78.21339,156,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,9615.385,9615.385,33,97,58.6,35.054245,1228.8,0,0,0,0,0,0,0,0,1,73.25,33.0,97.0,0,0,0,0,0,0,2,66,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,5892870,8,6,390,3716,209,0,48.75,77.13578,1460,0,619.3333,679.909,696.7742373,2.375752392,453297.7,1.5829614e+06,5721417,1,5892870,841838.56,2.1518725e+06,5721417,1,90805,18161.0,21702.693,49452,72,0,0,0,0,172,132,1.3575728,1.0181797,0,1460,273.73334,503.5259,253538.36,0,0,0,1,0,0,0,0,0,293.2857,48.75,619.3333,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,171452.0,0.0,171452,171452,5.721417e+06,0.0,5721417,5721417
17,61347,2,2,70,158,35,35,35.0,0.0,79,79,79.0,0.0,3716.5631571226,65.2028624056596,20449.0,35411.777,61339,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,32.601433,32.601433,35,79,52.6,24.099792,580.8,0,0,0,0,0,0,0,0,1,65.75,35.0,79.0,0,0,0,0,0,0,2,70,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,484,1,1,56,113,56,56,56.0,0.0,113,113,113.0,0.0,349173.5537,4132.231405,484.0,0.0,484,484,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2066.1157,2066.1157,56,113,75.0,32.908966,1083.0,0,0,0,0,0,0,0,0,1,112.5,56.0,113.0,0,0,0,0,0,0,1,56,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,116294999,21,19,3538,5700,2853,0,168.4762,620.5451,1921,0,300.0,607.4657,79.435917962388,0.343952881413241,2.981923e+06,4.498649e+06,10000802,4,116294999,5.81475e+06,4.9418455e+06,10117680,4,111986609,6.2214785e+06,5.026248e+06,10117709,59,0,0,0,0,432,524,0.18057527,0.16337761,0,2853,225.31708,603.4977,364209.44,0,0,0,1,0,0,0,0,0,230.95,168.4762,300.0,0,0,0,0,0,0,21,3538,19,5700,8192,2324,20,20,189956.45,241997.39,919606,116844,9.990672e+06,31829.986,10000802,9894711
17,61099,4,2,120,616,30,30,30.0,0.0,308,308,308.0,0.0,12046.0236665085,98.2012798900146,12219.8,16749.977,31743,3,31749,10583.0,18325.098,31743,3,3,3.0,0.0,3,3,0,0,0,0,80,40,65.46752,32.73376,30,308,109.42857,135.65012,18400.953,0,0,0,0,0,0,0,0,0,127.666664,30.0,308.0,0,0,0,0,0,0,4,120,2,616,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
17,10059573,2,2,136,184,84,52,68.0,22.627417,116,68,92.0,33.941124,31.81049534,0.397631192,3.353191e+06,5.734568e+06,9974865,23736,10000000,1e+07,0.0,10000000,10000000,9998601,9.998601e+06,0.0,9998601,9998601,0,0,0,0,40,40,0.1988156,0.1988156,52,116,80.8,23.731834,563.2,0,0,0,0,0,0,0,0,1,101.0,68.0,92.0,0,0,0,0,0,0,2,136,2,184,-1,-1,1,20,60972.0,0.0,60972,60972,9.974865e+06,0.0,9974865,9974865
17,35143,4,2,180,146,45,45,45.0,0.0,73,73,73.0,0.0,9276.3850553453,170.731013288564,7028.6,12686.582,29263,2,29268,9756.0,16893.557,29263,2,3,3.0,0.0,3,3,0,0,0,0,128,64,113.82068,56.91034,45,73,53.0,13.662601,186.66667,0,0,0,0,0,0,0,0,0,61.833332,45.0,73.0,0,0,0,0,0,0,4,180,2,146,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
6,1752661,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,6637.336028,4.564487941,250380.14,662188.3,1752082,3,394,197.0,274.35742,391,3,1752648,438162.0,875946.7,1752082,3,0,0,0,0,72,112,1.711683,2.852805,0,7215,1292.5555,2650.5857,7.0256045e+06,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,48342,3,4,440,859,440,0,146.66667,254.03412,859,0,214.75,429.5,26871.04381,144.8016218,8057.0,11833.126,23354,4,24561,12280.5,15664.536,23357,1204,25049,8349.667,14093.812,24622,4,0,0,0,0,104,136,62.05784,82.74378,0,859,162.375,320.83728,102936.555,0,0,0,1,0,0,0,0,1,185.57143,146.66667,214.75,0,0,0,0,0,0,3,440,4,859,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,5816376,9,4,378,4993,191,0,42.0,68.5766,3275,0,1248.25,1493.4609,923.4272337,2.235068709,484698.0,1.6440916e+06,5705160,3,5816376,727047.0,2.0115912e+06,5705160,3,42245,14081.667,12602.537,24788,193,0,0,0,0,192,92,1.5473553,0.68771344,0,3275,383.64285,916.37836,839749.3,0,0,0,1,0,0,0,0,0,413.15384,42.0,1248.25,0,0,0,0,0,0,9,378,4,4993,8192,60,8,20,111213.0,0.0,111213,111213,5.70516e+06,0.0,5705160,5705160
6,66196948,16,17,753,6807,405,0,47.0625,112.376434,1448,0,400.41177,600.8205,114.2046609,0.498512409,2.0686546e+06,3.9172202e+06,10000000,3,62500000,4.1698985e+06,5.1174985e+06,10300000,218,65900000,4.120827e+06,4.988436e+06,10300000,3,0,0,0,0,520,552,0.24170299,0.2568094,0,1448,222.35294,462.0522,213492.23,0,0,0,1,0,0,0,0,1,229.09091,47.0625,400.41177,0,0,0,0,0,0,16,753,17,6807,29200,18,3,32,420941.16,386063.5,1208990,263204,1e+07,22944.219,10000000,9959915
17,31652,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,9098.951093,126.3743207,10550.667,18229.271,31600,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,63.18716,63.18716,44,100,66.4,30.672462,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.33,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,85018098,6,7,377,11595,359,0,62.833332,145.12122,4344,0,1656.4286,1760.5973,140.8170764,0.15290862,7.0848415e+06,2.45e+07,84900000,1,84900000,1.7e+07,3.79e+07,84900000,1,85000000,1.42e+07,3.46e+07,84900000,47,0,0,0,0,164,232,0.07057321,0.08233541,0,4344,855.5714,1459.3333,2.1296535e+06,1,0,0,0,0,0,0,0,1,921.38464,62.833332,1656.4286,0,0,0,0,0,0,6,377,7,11595,0,235,3,20,10007.0,0.0,10007,10007,8.49e+07,0.0,84900000,84900000
17,196,2,2,120,152,60,60,60.0,0.0,76,76,76.0,0.0,1387755.102,20408.16327,65.333336,31.770006,102,46,46,46.0,0.0,46,46,48,48.0,0.0,48,48,0,0,0,0,40,40,10204.082,10204.082,60,76,66.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,83.0,60.0,76.0,0,0,0,0,0,0,2,120,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,47995,4,2,112,612,28,28,28.0,0.0,306,306,306.0,0.0,15084.9046775706,125.013022189811,9599.0,14848.755,33806,3,33856,11285.333,19503.482,33806,3,4,4.0,0.0,4,4,0,0,0,0,80,40,83.34202,41.67101,28,306,107.42857,135.65012,18400.953,0,0,0,0,0,0,0,0,0,125.333336,28.0,306.0,0,0,0,0,0,0,4,112,2,612,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
6,98652764,5,7,367,11595,355,0,73.4,157.44777,5792,0,1656.4286,2429.1187,121.2535718,0.121638761,8.968433e+06,2.97e+07,98600000,2,98700000,2.47e+07,4.93e+07,98600000,192,98700000,1.64e+07,4.03e+07,98700000,2,0,0,0,0,144,232,0.050682817,0.07095595,0,5792,920.61536,1908.7125,3.6431835e+06,1,0,0,0,0,0,0,0,1,997.3333,73.4,1656.4286,0,0,0,0,0,0,5,367,7,11595,0,235,2,20,13994.0,0.0,13994,13994,9.86e+07,0.0,98600000,98600000
6,61386827,80,100,1653,174105,270,0,20.6625,55.546295,4344,0,1741.05,935.47235,2863.122409,2.932225182,342943.16,4.3570095e+06,58200000,1,61400000,777048.44,6.5559045e+06,58200000,4,61400000,619835.06,5.859708e+06,58300000,2,0,0,0,0,2568,3208,1.3032112,1.629014,0,4344,971.0387,1103.9609,1.2187296e+06,0,0,0,1,0,0,0,0,1,976.43335,20.6625,1741.05,0,0,0,0,0,0,80,1653,100,174105,29200,1106,12,32,3.114456e+06,0.0,3114456,3114456,5.82e+07,0.0,58200000,58200000
